Date & Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
29-09-2021 11:00:00,13,10,3,0,0,0,17,17,0,107,37,70,27,47,46,0,46,100,0,100
29-09-2021 12:00:00,18,9,9,0,0,0,17,16,1,138,54,84,55,56,99,1,98,118,1,117
29-09-2021 13:00:00,12,6,6,0,0,0,33,32,1,155,72,83,69,57,120,0,120,127,0,127
29-09-2021 14:00:00,13,8,5,0,0,0,11,11,0,161,73,88,62,43,102,0,102,110,0,110
29-09-2021 15:00:00,19,7,12,0,0,0,18,18,0,145,72,73,114,47,99,0,99,89,1,88
29-09-2021 16:00:00,22,8,14,0,0,0,17,17,0,200,117,83,160,51,134,0,134,106,1,105
29-09-2021 17:00:00,44,13,31,0,0,0,12,11,1,361,232,129,233,58,192,0,192,148,1,147
29-09-2021 18:00:00,49,19,30,0,0,0,11,11,0,307,184,123,229,66,218,0,218,143,1,142
29-09-2021 19:00:00,21,11,10,0,0,0,8,8,0,184,102,82,112,25,166,0,166,132,1,131
29-09-2021 20:00:00,15,6,9,0,0,0,7,7,0,124,77,47,56,4,129,1,128,80,1,79
29-09-2021 21:00:00,3,1,2,0,0,0,10,9,1,86,61,25,40,4,86,0,86,53,1,52
29-09-2021 22:00:00,7,4,3,0,0,0,5,5,0,74,53,21,42,0,56,0,56,35,0,35
29-09-2021 23:00:00,6,2,4,0,0,0,3,3,0,32,27,5,31,0,61,0,61,25,1,24
30-09-2021 00:00:00,1,0,1,0,0,0,1,1,0,12,11,1,16,2,28,0,28,10,0,10
30-09-2021 01:00:00,1,1,0,0,0,0,1,1,0,1,1,0,3,5,4,0,4,0,0,0
30-09-2021 02:00:00,0,0,0,0,0,0,1,1,0,6,6,0,4,0,1,0,1,3,0,3
30-09-2021 03:00:00,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,3,0,0,0
30-09-2021 04:00:00,0,0,0,0,0,0,1,1,0,8,1,7,1,7,0,0,0,1,0,1
30-09-2021 05:00:00,1,1,0,0,0,0,5,5,0,29,4,25,1,19,1,0,1,11,0,11
30-09-2021 06:00:00,13,12,1,0,0,0,14,14,0,119,19,100,15,73,13,1,12,35,1,34
30-09-2021 07:00:00,24,18,6,0,0,0,47,47,0,253,72,181,28,155,44,0,44,80,0,80
30-09-2021 08:00:00,52,44,8,0,0,0,73,73,0,402,109,293,40,214,46,0,46,189,0,189
30-09-2021 09:00:00,17,14,3,0,0,0,36,36,0,209,55,154,20,121,38,0,38,130,0,130
30-09-2021 10:00:00,11,7,4,0,0,0,14,14,0,88,24,64,25,36,31,0,31,71,0,71
30-09-2021 11:00:00,5,4,1,0,0,0,15,14,1,90,36,54,19,26,41,0,41,65,1,64
30-09-2021 12:00:00,10,9,1,0,0,0,8,8,0,99,37,62,43,45,73,0,73,113,0,113
30-09-2021 13:00:00,13,4,9,0,0,0,11,11,0,106,39,67,48,41,77,0,77,115,0,115
30-09-2021 14:00:00,18,11,7,0,0,0,9,9,0,139,72,67,66,42,91,0,91,102,1,101
30-09-2021 15:00:00,24,12,12,0,0,0,7,7,0,156,77,79,85,48,84,1,83,83,0,83
30-09-2021 16:00:00,32,15,17,0,0,0,10,10,0,199,106,93,139,57,133,1,132,96,1,95
30-09-2021 17:00:00,40,18,22,0,0,0,7,6,1,338,215,123,219,61,198,0,198,147,0,147
30-09-2021 18:00:00,39,19,20,0,0,0,18,17,1,271,155,116,174,45,150,0,150,116,2,114
30-09-2021 19:00:00,18,7,11,0,0,0,15,15,0,202,112,90,97,38,115,0,115,114,1,113
30-09-2021 20:00:00,12,6,6,0,0,0,6,6,0,119,65,54,68,28,71,0,71,66,2,64
30-09-2021 21:00:00,4,2,2,0,0,0,9,9,0,83,52,31,45,24,78,0,78,65,0,65
30-09-2021 22:00:00,7,6,1,0,0,0,3,3,0,53,29,24,35,13,46,0,46,34,0,34
30-09-2021 23:00:00,3,2,1,0,0,0,5,5,0,58,44,14,38,7,50,0,50,23,1,22
01-10-2021 00:00:00,0,0,0,0,0,0,2,2,0,25,19,6,31,8,17,0,17,18,0,18
01-10-2021 01:00:00,0,0,0,0,0,0,0,0,0,17,14,3,7,1,4,0,4,0,0,0
01-10-2021 02:00:00,0,0,0,0,0,0,0,0,0,3,2,1,1,0,6,0,6,0,0,0
01-10-2021 03:00:00,0,0,0,0,0,0,0,0,0,6,2,4,2,0,10,1,9,1,1,0
01-10-2021 04:00:00,1,1,0,0,0,0,1,1,0,8,2,6,0,6,1,0,1,2,0,2
01-10-2021 05:00:00,1,1,0,0,0,0,5,5,0,18,4,14,2,10,4,0,4,8,0,8
01-10-2021 06:00:00,9,9,0,0,0,0,22,20,2,114,19,95,14,59,7,0,7,37,0,37
01-10-2021 07:00:00,27,21,6,0,0,0,55,55,0,242,83,159,22,119,36,0,36,67,1,66
01-10-2021 08:00:00,39,36,3,0,0,0,60,60,0,324,74,250,41,159,40,1,39,148,2,146
01-10-2021 09:00:00,21,15,6,0,0,0,31,31,0,171,40,131,28,101,33,1,32,134,0,134
01-10-2021 10:00:00,15,10,5,0,0,0,36,36,0,76,21,55,29,65,45,1,44,74,1,73
01-10-2021 11:00:00,14,7,7,0,0,0,25,25,0,103,32,71,32,43,46,2,44,110,0,110
01-10-2021 12:00:00,17,11,6,0,0,0,18,18,0,127,50,77,43,62,99,0,99,116,0,116
01-10-2021 13:00:00,29,11,18,0,0,0,22,22,0,137,58,79,91,55,113,1,112,128,0,128
01-10-2021 14:00:00,21,11,10,0,0,0,17,17,0,143,68,75,80,39,109,1,108,104,1,103
01-10-2021 15:00:00,22,8,14,0,0,0,13,13,0,146,74,72,106,47,87,0,87,117,0,117
01-10-2021 16:00:00,24,16,8,0,0,0,3,3,0,194,96,98,100,52,129,0,129,108,1,107
01-10-2021 17:00:00,45,19,26,0,0,0,10,10,0,254,153,101,173,39,154,0,154,150,1,149
01-10-2021 18:00:00,32,16,16,0,0,0,17,17,0,219,120,99,120,35,199,1,198,146,0,146
01-10-2021 19:00:00,12,6,6,0,0,0,4,4,0,141,76,65,82,46,94,1,93,94,0,94
01-10-2021 20:00:00,11,1,10,0,0,0,6,6,0,103,59,44,45,24,75,0,75,90,1,89
01-10-2021 21:00:00,6,3,3,0,0,0,3,3,0,63,37,26,34,27,63,0,63,39,0,39
01-10-2021 22:00:00,5,4,1,0,0,0,3,3,0,67,46,21,38,12,41,0,41,38,0,38
01-10-2021 23:00:00,2,0,2,0,0,0,5,5,0,43,37,6,36,7,51,0,51,28,0,28
02-10-2021 00:00:00,1,0,1,0,0,0,0,0,0,47,34,13,29,4,36,0,36,18,0,18
02-10-2021 01:00:00,3,2,1,0,0,0,0,0,0,15,12,3,14,7,6,0,6,0,0,0
02-10-2021 02:00:00,2,0,2,0,0,0,0,0,0,15,5,10,8,3,7,0,7,2,0,2
02-10-2021 03:00:00,0,0,0,0,0,0,0,0,0,4,3,1,9,1,8,0,8,3,0,3
02-10-2021 04:00:00,3,3,0,0,0,0,0,0,0,5,3,2,0,1,4,0,4,0,0,0
02-10-2021 05:00:00,1,1,0,0,0,0,0,0,0,13,5,8,2,10,5,0,5,5,0,5
02-10-2021 06:00:00,3,3,0,0,0,0,8,8,0,35,8,27,14,19,7,0,7,12,0,12
02-10-2021 07:00:00,9,7,2,0,0,0,17,17,0,44,13,31,15,25,20,0,20,25,0,25
02-10-2021 08:00:00,6,4,2,0,0,0,15,15,0,81,30,51,11,31,15,0,15,37,0,37
02-10-2021 09:00:00,11,6,5,0,0,0,10,10,0,90,41,49,22,28,23,0,23,71,0,71
02-10-2021 10:00:00,18,13,5,0,0,0,11,11,0,75,31,44,21,30,36,0,36,81,0,81
02-10-2021 11:00:00,13,11,2,0,0,0,10,10,0,109,31,78,39,53,44,3,41,91,1,90
02-10-2021 12:00:00,12,5,7,0,0,0,10,10,0,117,39,78,50,42,66,1,65,91,0,91
02-10-2021 13:00:00,21,11,10,0,0,0,19,19,0,138,65,73,53,55,81,0,81,114,2,112
02-10-2021 14:00:00,17,7,10,0,0,0,6,6,0,120,42,78,72,57,74,1,73,125,0,125
02-10-2021 15:00:00,14,7,7,0,0,0,7,7,0,118,54,64,59,45,74,0,74,121,0,121
02-10-2021 16:00:00,7,5,2,0,0,0,9,9,0,121,58,63,52,50,94,1,93,124,0,124
02-10-2021 17:00:00,23,14,9,0,0,0,12,12,0,140,70,70,59,42,124,1,123,106,0,106
02-10-2021 18:00:00,9,5,4,0,0,0,11,9,2,128,62,66,45,33,107,0,107,122,1,121
02-10-2021 19:00:00,11,8,3,0,0,0,2,2,0,75,39,36,44,47,74,0,74,101,0,101
02-10-2021 20:00:00,8,4,4,0,0,0,2,2,0,58,36,22,29,12,74,0,74,65,0,65
02-10-2021 21:00:00,6,5,1,0,0,0,4,4,0,42,24,18,32,22,35,0,35,62,0,62
02-10-2021 22:00:00,7,5,2,0,0,0,9,9,0,44,28,16,18,11,36,0,36,36,1,35
02-10-2021 23:00:00,2,1,1,0,0,0,4,4,0,33,24,9,26,4,47,2,45,20,2,18
03-10-2021 00:00:00,2,1,1,0,0,0,1,1,0,30,26,4,18,6,36,0,36,9,0,9
03-10-2021 01:00:00,1,0,1,0,0,0,0,0,0,20,15,5,13,6,12,0,12,2,0,2
03-10-2021 02:00:00,1,0,1,0,0,0,1,1,0,10,10,0,8,3,12,0,12,1,0,1
03-10-2021 03:00:00,0,0,0,0,0,0,0,0,0,9,3,6,5,3,12,0,12,1,0,1
03-10-2021 04:00:00,1,1,0,0,0,0,0,0,0,3,1,2,2,1,2,0,2,0,0,0
03-10-2021 05:00:00,1,1,0,0,0,0,2,1,1,5,1,4,1,4,2,0,2,3,0,3
03-10-2021 06:00:00,1,1,0,0,0,0,2,2,0,17,0,17,5,8,6,0,6,7,0,7
03-10-2021 07:00:00,2,2,0,0,0,0,9,9,0,41,14,27,11,19,9,0,9,11,0,11
03-10-2021 08:00:00,5,4,1,0,0,0,8,8,0,51,16,35,17,18,12,0,12,20,1,19
03-10-2021 09:00:00,13,10,3,0,0,0,11,11,0,81,27,54,23,36,17,0,17,50,1,49
03-10-2021 10:00:00,6,5,1,0,0,0,6,6,0,107,50,57,27,33,23,0,23,56,0,56
03-10-2021 11:00:00,5,2,3,0,0,0,14,13,1,88,36,52,30,33,38,0,38,75,0,75
03-10-2021 12:00:00,10,9,1,0,0,0,14,14,0,119,35,84,37,48,58,0,58,77,0,77
03-10-2021 13:00:00,12,9,3,0,0,0,12,12,0,116,29,87,48,32,87,2,85,124,0,124
03-10-2021 14:00:00,20,12,8,0,0,0,10,10,0,111,46,65,35,43,63,0,63,91,1,90
03-10-2021 15:00:00,11,6,5,0,0,0,5,4,1,92,45,47,45,27,71,0,71,62,0,62
03-10-2021 16:00:00,16,9,7,0,0,0,10,10,0,111,58,53,35,33,79,1,78,72,0,72
03-10-2021 17:00:00,11,6,5,0,0,0,7,7,0,86,49,37,40,26,83,0,83,89,0,89
03-10-2021 18:00:00,6,4,2,0,0,0,3,2,1,101,55,46,44,29,79,0,79,99,0,99
03-10-2021 19:00:00,12,4,8,0,0,0,3,3,0,86,46,40,38,27,72,1,71,69,0,69
03-10-2021 20:00:00,4,2,2,0,0,0,3,3,0,68,40,28,31,23,49,1,48,66,1,65
03-10-2021 21:00:00,4,0,4,0,0,0,2,2,0,44,28,16,11,11,40,2,38,39,1,38
03-10-2021 22:00:00,6,6,0,0,0,0,4,4,0,38,26,12,16,7,34,0,34,22,0,22
03-10-2021 23:00:00,0,0,0,0,0,0,1,1,0,23,19,4,17,4,17,0,17,18,0,18
04-10-2021 00:00:00,0,0,0,0,0,0,0,0,0,6,5,1,7,0,18,1,17,2,0,2
04-10-2021 01:00:00,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,0,0,0,0,0
04-10-2021 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0
04-10-2021 03:00:00,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1
04-10-2021 04:00:00,0,0,0,0,0,0,0,0,0,5,2,3,1,5,1,0,1,2,0,2
04-10-2021 05:00:00,2,2,0,0,0,0,5,5,0,29,3,26,1,24,2,0,2,8,0,8
04-10-2021 06:00:00,15,13,2,0,0,0,25,25,0,94,13,81,16,73,11,0,11,37,0,37
04-10-2021 07:00:00,27,24,3,0,0,0,51,51,0,230,54,176,43,135,29,0,29,83,0,83
04-10-2021 08:00:00,53,47,6,0,0,0,67,67,0,403,92,311,46,250,59,0,59,188,1,187
04-10-2021 09:00:00,18,14,4,0,0,0,32,31,1,185,45,140,21,118,46,3,43,134,2,132
04-10-2021 10:00:00,18,15,3,0,0,0,20,20,0,78,20,58,20,59,36,0,36,75,0,75
04-10-2021 11:00:00,12,10,2,0,0,0,11,11,0,74,25,49,32,49,45,0,45,83,0,83
04-10-2021 12:00:00,15,11,4,0,0,0,10,9,1,116,54,62,50,52,91,2,89,96,0,96
04-10-2021 13:00:00,17,5,12,0,0,0,9,9,0,144,64,80,59,41,97,2,95,107,0,107
04-10-2021 14:00:00,18,8,10,0,0,0,7,7,0,118,58,60,72,46,102,0,102,88,0,88
04-10-2021 15:00:00,18,4,14,0,0,0,11,11,0,139,71,68,96,40,110,0,110,99,0,99
04-10-2021 16:00:00,26,12,14,0,0,0,15,13,2,214,127,87,149,48,131,1,130,99,1,98
04-10-2021 17:00:00,40,18,22,0,0,0,6,6,0,374,234,140,227,59,204,1,203,130,0,130
04-10-2021 18:00:00,27,14,13,0,0,0,15,14,1,278,169,109,206,42,223,1,222,112,1,111
04-10-2021 19:00:00,7,3,4,0,0,0,7,7,0,154,94,60,72,16,103,0,103,98,0,98
04-10-2021 20:00:00,7,4,3,0,0,0,3,3,0,91,56,35,43,18,58,0,58,36,0,36
04-10-2021 21:00:00,4,2,2,0,0,0,5,5,0,66,44,22,37,12,58,1,57,23,0,23
04-10-2021 22:00:00,4,0,4,0,0,0,3,3,0,38,26,12,25,4,30,1,29,19,0,19
04-10-2021 23:00:00,1,1,0,0,0,0,2,2,0,25,21,4,10,0,20,0,20,9,1,8
05-10-2021 00:00:00,1,1,0,0,0,0,0,0,0,6,6,0,9,0,11,0,11,8,1,7
05-10-2021 01:00:00,0,0,0,0,0,0,0,0,0,7,6,1,4,1,2,0,2,0,0,0
05-10-2021 02:00:00,0,0,0,0,0,0,0,0,0,7,6,1,3,0,5,0,5,2,0,2
05-10-2021 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,1
05-10-2021 04:00:00,0,0,0,0,0,0,0,0,0,4,2,2,0,6,0,0,0,2,0,2
05-10-2021 05:00:00,1,1,0,0,0,0,1,1,0,34,6,28,2,16,2,0,2,8,0,8
05-10-2021 06:00:00,14,13,1,0,0,0,19,18,1,112,22,90,13,70,8,1,7,42,0,42
05-10-2021 07:00:00,37,26,11,0,0,0,57,57,0,305,79,226,32,156,32,0,32,106,0,106
05-10-2021 08:00:00,51,49,2,0,0,0,64,64,0,465,94,371,42,256,69,1,68,207,1,206
05-10-2021 09:00:00,38,28,10,0,0,0,35,35,0,233,59,174,25,129,55,1,54,134,0,134
05-10-2021 10:00:00,11,7,4,0,0,0,18,18,0,93,42,51,31,42,39,0,39,91,0,91
05-10-2021 11:00:00,11,4,7,0,0,0,16,14,2,99,40,59,21,37,60,0,60,75,0,75
05-10-2021 12:00:00,7,4,3,0,0,0,8,8,0,105,37,68,54,45,81,0,81,96,0,96
05-10-2021 13:00:00,19,9,10,0,0,0,9,8,1,129,56,73,70,53,94,0,94,91,0,91
05-10-2021 14:00:00,14,7,7,0,0,0,5,5,0,118,52,66,55,34,58,0,58,98,0,98
05-10-2021 15:00:00,16,5,11,0,0,0,18,18,0,156,84,72,89,46,105,0,105,80,0,80
05-10-2021 16:00:00,43,17,26,0,0,0,18,18,0,247,147,100,152,48,118,0,118,85,0,85
05-10-2021 17:00:00,33,10,23,0,0,0,20,19,1,366,231,135,247,63,223,0,223,149,0,149
05-10-2021 18:00:00,37,23,14,0,0,0,14,13,1,315,197,118,196,42,212,1,211,140,0,140
05-10-2021 19:00:00,16,9,7,0,0,0,9,8,1,218,120,98,98,35,139,2,137,107,0,107
05-10-2021 20:00:00,14,5,9,0,0,0,12,12,0,124,74,50,69,24,94,0,94,81,0,81
05-10-2021 21:00:00,8,0,8,0,0,0,6,5,1,90,54,36,65,21,67,1,66,60,0,60
05-10-2021 22:00:00,3,2,1,0,0,0,3,3,0,53,41,12,33,11,50,1,49,28,1,27
05-10-2021 23:00:00,0,0,0,0,0,0,5,5,0,35,27,8,29,2,42,0,42,12,1,11
06-10-2021 00:00:00,0,0,0,0,0,0,0,0,0,9,6,3,14,0,19,1,18,5,0,5
06-10-2021 01:00:00,0,0,0,0,0,0,0,0,0,6,6,0,2,1,0,0,0,1,0,1
06-10-2021 02:00:00,0,0,0,0,0,0,1,1,0,4,1,3,5,0,0,0,0,1,0,1
06-10-2021 03:00:00,0,0,0,0,0,0,1,1,0,1,1,0,2,1,3,0,3,0,0,0
06-10-2021 04:00:00,0,0,0,0,0,0,1,1,0,2,0,2,0,7,0,0,0,2,0,2
06-10-2021 05:00:00,2,1,1,0,0,0,6,6,0,30,5,25,5,19,3,0,3,13,0,13
06-10-2021 06:00:00,21,20,1,0,0,0,28,28,0,112,18,94,19,72,7,0,7,48,1,47
06-10-2021 07:00:00,30,26,4,0,0,0,47,47,0,286,75,211,30,142,39,1,38,86,1,85
06-10-2021 08:00:00,73,55,18,0,0,0,98,97,1,444,89,355,49,257,64,1,63,215,1,214
06-10-2021 09:00:00,25,17,8,0,0,0,41,41,0,192,27,165,25,151,46,0,46,146,0,146
06-10-2021 10:00:00,14,11,3,0,0,0,14,14,0,89,32,57,31,53,51,0,51,89,0,89
06-10-2021 11:00:00,19,12,7,0,0,0,15,14,1,102,32,70,37,46,48,0,48,83,1,82
06-10-2021 12:00:00,13,8,5,0,0,0,12,12,0,134,56,78,60,49,103,0,103,110,2,108
06-10-2021 13:00:00,6,3,3,0,0,0,7,6,1,121,59,62,69,51,77,0,77,115,0,115
06-10-2021 14:00:00,12,4,8,0,0,0,3,3,0,134,60,74,60,42,106,1,105,66,2,64
06-10-2021 15:00:00,13,9,4,0,0,0,6,6,0,135,63,72,86,51,79,2,77,79,3,76
06-10-2021 16:00:00,21,11,10,0,0,0,5,5,0,254,141,113,151,50,129,0,129,88,1,87
06-10-2021 17:00:00,39,17,22,0,0,0,7,6,1,356,226,130,232,51,205,0,205,146,3,143
06-10-2021 18:00:00,40,16,24,0,0,0,9,9,0,304,192,112,211,61,197,0,197,146,0,146
06-10-2021 19:00:00,14,8,6,0,0,0,5,5,0,181,110,71,110,33,130,0,130,113,0,113
06-10-2021 20:00:00,6,1,5,0,0,0,8,8,0,113,69,44,71,27,86,0,86,75,0,75
06-10-2021 21:00:00,6,2,4,0,0,0,9,9,0,92,66,26,54,20,80,1,79,50,0,50
06-10-2021 22:00:00,11,5,6,0,0,0,3,3,0,57,36,21,31,17,55,0,55,25,1,24
06-10-2021 23:00:00,5,3,2,0,0,0,0,0,0,33,26,7,40,2,55,1,54,20,0,20
07-10-2021 00:00:00,0,0,0,0,0,0,1,1,0,12,9,3,17,2,33,0,33,9,0,9
07-10-2021 01:00:00,1,1,0,0,0,0,0,0,0,6,6,0,9,2,1,0,1,0,0,0
07-10-2021 02:00:00,0,0,0,0,0,0,1,1,0,2,2,0,4,1,1,0,1,1,0,1
07-10-2021 03:00:00,0,0,0,0,0,0,0,0,0,6,4,2,1,1,3,0,3,0,0,0
07-10-2021 04:00:00,1,1,0,0,0,0,0,0,0,6,2,4,0,6,1,0,1,1,0,1
07-10-2021 05:00:00,2,2,0,0,0,0,2,2,0,22,3,19,1,13,3,0,3,11,0,11
07-10-2021 06:00:00,17,17,0,0,0,0,26,26,0,115,19,96,18,86,12,0,12,47,0,47
07-10-2021 07:00:00,32,27,5,0,0,0,42,42,0,271,73,198,36,158,36,0,36,87,0,87
07-10-2021 08:00:00,68,61,7,0,0,0,75,75,0,416,83,333,53,276,76,0,76,176,1,175
07-10-2021 09:00:00,19,16,3,0,0,0,39,39,0,227,48,179,35,118,47,0,47,150,0,150
07-10-2021 10:00:00,12,10,2,0,0,0,33,33,0,94,26,68,39,74,22,0,22,91,0,91
07-10-2021 11:00:00,15,10,5,0,0,0,18,18,0,98,33,65,35,33,50,0,50,94,0,94
07-10-2021 12:00:00,17,9,8,0,0,0,17,17,0,107,53,54,35,56,67,0,67,109,2,107
07-10-2021 13:00:00,18,10,8,0,0,0,10,10,0,124,46,78,69,54,84,0,84,127,0,127
07-10-2021 14:00:00,21,11,10,0,0,0,20,20,0,123,65,58,71,45,91,0,91,100,3,97
07-10-2021 15:00:00,20,7,13,0,0,0,9,9,0,169,99,70,93,56,101,0,101,95,1,94
07-10-2021 16:00:00,32,15,17,0,0,0,14,13,1,192,112,80,157,54,150,0,150,108,0,108
07-10-2021 17:00:00,41,21,20,0,0,0,15,14,1,357,218,139,262,58,165,0,165,163,2,161
07-10-2021 18:00:00,44,14,30,0,0,0,14,14,0,258,150,108,205,65,187,0,187,155,0,155
07-10-2021 19:00:00,18,14,4,0,0,0,11,11,0,223,123,100,95,55,132,1,131,152,0,152
07-10-2021 20:00:00,16,4,12,0,0,0,12,12,0,144,89,55,70,33,95,0,95,98,0,98
07-10-2021 21:00:00,8,3,5,0,0,0,10,9,1,92,65,27,53,17,67,0,67,54,0,54
07-10-2021 22:00:00,8,7,1,0,0,0,8,8,0,63,39,24,37,14,58,0,58,40,1,39
07-10-2021 23:00:00,2,1,1,0,0,0,3,3,0,54,38,16,47,5,49,0,49,30,0,30
08-10-2021 00:00:00,2,0,2,0,0,0,3,3,0,33,25,8,27,2,34,0,34,10,0,10
08-10-2021 01:00:00,0,0,0,0,0,0,0,0,0,15,12,3,5,0,5,0,5,0,0,0
08-10-2021 02:00:00,0,0,0,0,0,0,1,1,0,10,8,2,2,1,9,0,9,0,0,0
